Gene	Length	YM9A	YC0A	YC1A	YC2A	YC3A	YC4A	YH1A	YH2A	YH3A	YH4A	RC1A	RC2A	RC3A	RC4A	RH1A	RH2A	RH3A	RH4A	YM9B	YC0B	YC1B	YC2B	YC3B	YC4B	YH1B	YH2B	YH3B	YH4B	RC1B	RC2B	RC3B	RC4B	RH1B	RH2B	RH3B	RH4B
CNAG_05585	1381	14.25	29.685	17.292	16.353	26.418	20.269	8.933	42.005	29.583	31.077	20.145	4.607	22.024	14.473	0.83	14.923	8.18	13.659	28.405	18.131	14.192	23.766	23.011	16.949	10.75	57.43	9.304	31.879	27.339	34.456	23.141	16.469	4.923	27.574	28.612	18.592
CNAG_05586	2400	20.055	21.769	36.814	57.917	62.002	38.106	99.097	65.107	72.801	57.936	65.976	68.124	43.505	21.965	24.474	24.645	16.359	21.5	25.361	16.287	43.41	102.075	71.991	45.101	90.082	65.28	36.775	19.518	81.381	90.838	52.953	15.92	50.325	32.704	14.306	33.017
CNAG_05587	1029	34.832	63.328	16.734	34.069	59.845	52.376	29.708	61.957	64.943	63.138	19.642	48.707	43.233	45.802	34.844	79.588	40.155	58.177	44.467	24.891	14.47	30.778	42.295	26.572	13.345	26.029	69.562	78.072	8.265	38.841	45.448	45.016	20.787	33.986	44.219	80.779
CNAG_05588	5203	130.357	238.47	105.981	61.665	68.651	80.591	76.868	156.468	143.059	187.166	118.353	237.613	159.608	184.23	101.214	339.832	193.338	240.298	131.033	126.301	77.359	29.025	77.776	82.876	43.373	101.639	143.555	133.373	62.308	171.653	159.485	170.181	136.754	288.563	250.575	300.678
CNAG_05590	5640	946.273	316.641	1659.996	1189.347	1143.89	712.182	1831.95	1488.546	1250.555	744.303	2309.647	795.772	581.331	357.903	881.478	612.965	355.444	213.486	874.457	864.133	2327.853	1754.365	891.918	1022.668	2378.267	1678.279	1268.513	790.477	4083.05	1512.301	985.053	372.751	3029.372	1361.378	987.128	408.704
CNAG_05591	2358	39.582	35.622	51.875	55.532	45.827	34.539	43.628	29.403	34.205	46.545	20.145	43.771	53.565	56.359	7.881	46.803	26.398	36.171	37.197	18.131	29.636	44.22	45.123	24.561	40.222	22.724	21.267	37.735	11.444	77.682	62.543	72.19	25.71	84.966	38.15	58.661
CNAG_05592	3389	182.605	577.869	227.022	369.989	216.018	208.855	428.175	426.874	504.521	1063.37	263.902	274.143	214.532	224.413	80.059	160.533	218.62	470.478	205.426	79.591	293.573	268.629	194.89	153.4	470.426	379.286	466.111	867.248	219.984	202.35	120.708	153.163	369.235	300.747	507.22	599.433
CNAG_05595	1535	101.33	186.026	443.446	203.392	195.71	258.799	265.714	71.408	108.392	91.825	351.534	313.306	207.735	282.304	119.881	102.651	76.963	28.077	136.782	391.81	364.253	219.734	269.967	301.199	223.351	77.675	135.137	137.276	439.967	467.974	299.998	285.19	206.772	207.445	307.8	68.598
CNAG_05596	854	258.602	68.276	60.242	149.222	169.472	294.148	105.953	219.475	223.718	334.957	21.656	78.985	80.484	71.002	35.674	81.171	49.822	31.618	217.262	49.168	82.228	106.166	132.026	267.876	88.228	140.889	194.065	221.203	56.585	77.682	64.836	59.563	57.984	141.717	129.189	68.278
CNAG_05597	868	65.97	12.864	60.242	83.81	73.144	64.862	92.449	86.635	74.419	37.686	31.225	28.303	36.707	30.308	23.23	29.619	13.013	14.671	77.267	4.917	62.61	58.05	70.577	60.039	84.336	92.962	47.852	74.168	64.851	67.032	42.738	36.781	41.026	30.78	39.884	27.888
CNAG_05598	2119	46.443	106.866	159.529	43.949	14.557	31.458	108.654	59.857	37.209	49.076	102.237	30.278	28.006	36.948	15.763	16.732	17.475	10.118	26.714	43.944	169.326	48.31	16.327	19.678	124.187	64.867	67.347	67.662	163.398	13.156	20.222	13.175	28.445	40.078	58.092	32.055
CNAG_05599	2560	3.694	590.733	164.549	37.476	18.151	3.73	87.048	29.403	10.4	8.297	98.711	67.137	32.628	11.408	42.726	59.239	33.834	19.983	3.889	78.669	86.541	8.376	1.543	1.867	22.798	1.239	14.621	3.904	69.937	18.794	20.014	0	16.957	18.276	3.035	7.373
CNAG_05600	2488	91.83	47.496	115.463	122.648	97.586	72.807	87.048	126.014	108.161	110.809	51.37	90.833	114.472	87.177	41.896	73.71	66.181	47.554	76.253	39.027	93.22	108.503	84.204	57.31	55.977	86.352	67.79	106.698	96.004	67.659	76.719	66.974	82.052	77.271	98.409	74.689
CNAG_05601	2670	52.776	105.877	29.563	32.706	35.404	44.917	32.825	81.909	50.383	84.372	20.145	32.252	19.033	34.564	51.022	59.917	43.873	61.719	47.172	16.287	15.583	24.74	28.411	36.77	25.023	54.125	45.193	78.722	8.901	42.6	38.36	39.8	10.393	49.056	64.161	119.566
CNAG_05602	1855	1005.382	240.449	329.656	1506.87	2600.125	1953.799	355.878	956.66	909.662	373.347	383.262	846.125	692.267	300.864	80.474	105.59	52.796	43.001	989.766	126.301	355.209	926.272	1675.078	2462.734	249.3	539.594	316.796	269.348	303.908	642.759	729.461	336.244	106.668	101.959	45.52	61.546
CNAG_05603	1750	60.165	18.801	89.247	99.141	70.988	71.672	68.973	99.236	44.836	59.904	94.682	39.822	57.644	35.075	19.081	26.228	10.782	18.212	64.08	6.761	52.732	71.491	92.431	84.6	65.8	55.364	70.448	68.963	76.295	31.95	30.438	15.371	48.684	23.085	25.578	25.003
CNAG_05604	812	16.888	30.675	23.985	25.892	17.612	20.918	19.944	34.654	15.716	22.78	4.533	6.911	17.946	17.708	2.904	16.279	8.923	6.83	15.048	12.292	6.261	14.805	18.769	15.369	9.638	19.832	31.901	25.373	4.451	16.915	16.261	23.057	15.316	22.764	8.237	17.951
CNAG_05605	2402	17.944	0.99	19.523	54.851	42.413	38.917	19.736	35.179	47.609	33.468	14.102	9.215	14.955	13.281	0	18.314	3.346	16.441	35.168	2.766	7.235	26.298	34.067	48.692	13.901	33.466	31.901	37.084	3.179	11.276	8.131	30.193	14.222	6.092	10.405	29.17
CNAG_05606	2301	55.415	18.801	6.694	42.927	28.036	48.646	20.152	44.63	23.342	46.967	4.533	16.784	24.199	12.6	2.489	19.671	8.551	9.106	49.877	10.756	5.565	26.493	32.525	63.917	15.014	37.598	38.104	50.096	2.543	22.553	21.682	29.37	7.111	16.673	10.838	30.132
CNAG_05607	2749	91.302	225.606	327.425	20.782	15.635	12.648	106.369	34.654	73.494	47.389	135.98	79.643	38.067	54.997	75.496	61.048	61.348	68.548	69.321	161.333	204.527	12.272	9.127	12.209	176.642	67.346	105.894	41.638	207.904	20.674	45.865	85.09	134.019	107.089	110.981	136.555
CNAG_05608	1237	14.25	3.958	118.252	56.554	10.244	8.756	78.114	53.031	35.823	20.671	126.411	71.086	29.638	16.686	43.555	24.193	7.436	29.848	3.382	32.881	92.246	59.024	10.542	1.436	80.073	57.017	32.787	13.012	86.468	105.874	32.105	10.43	65.095	27.894	40.751	58.02
CNAG_05609	3337	99.219	260.239	117.137	165.575	204.337	155.344	156.229	146.492	112.09	104.621	191.379	125.059	171.028	110.674	66.785	97.676	72.502	61.972	122.072	25.813	40.349	127.594	171.364	123.094	97.681	134.692	46.522	80.674	79.474	136.571	113.203	111.99	45.949	63.805	58.959	60.584
CNAG_05610	706	9.5	0	7.809	7.154	11.502	9.729	3.116	8.401	9.013	21.796	0	15.468	8.973	12.43	7.467	9.722	1.115	8.094	9.806	6.146	2.783	1.169	4.114	9.48	1.297	11.982	11.077	12.361	0	25.059	8.548	10.979	0	5.451	16.907	12.181
CNAG_05611	1571	21.638	14.843	2.789	13.287	13.838	30.972	13.712	15.752	17.565	29.108	5.036	21.063	13.323	26.732	7.467	21.254	7.436	19.224	34.153	11.677	10.574	16.753	23.783	17.236	4.634	19.006	23.483	32.53	4.451	25.059	35.233	29.095	26.257	42.323	35.549	35.261
CNAG_05612	1707	19.527	21.769	9.483	49.059	35.045	53.187	7.479	21.527	25.191	46.123	7.051	26.328	28.822	23.838	1.244	25.324	11.898	10.624	26.038	22.126	5.565	36.428	32.01	51.852	0.556	5.784	27.913	27.976	8.901	6.265	13.134	16.744	7.658	17.955	31.647	22.118
CNAG_05613	5431	133.523	181.079	169.569	70.863	100.82	169.289	84.139	140.191	158.313	188.853	93.675	137.565	147.372	179.462	47.289	184.726	111.541	158.344	159.1	121.999	127.447	56.492	79.704	124.961	95.828	121.471	116.085	250.48	73.752	84.574	113.62	189.12	95.181	234.698	255.344	220.219
CNAG_05614	1040	36.415	6.927	32.352	22.826	29.294	41.349	21.191	18.377	30.045	31.921	5.54	19.088	35.348	35.245	3.319	17.184	10.41	17.2	34.322	20.897	18.366	24.155	31.11	21.832	20.76	16.527	24.369	12.361	15.259	23.806	30.646	32.938	14.222	25.009	14.306	52.891
CNAG_05615	1651	119.274	202.848	120.484	106.295	120.949	203.666	67.935	138.091	183.042	192.228	45.83	122.756	123.716	182.868	32.77	121.643	99.271	114.078	174.317	121.692	159.865	101.88	197.718	255.093	93.974	109.902	122.731	207.541	70.573	160.377	157.609	237.979	57.984	192.376	248.841	205.153
CNAG_05616	4033	74.942	79.16	136.102	60.643	58.228	59.349	65.026	93.461	103.077	98.153	157.133	132.3	69.064	98.415	35.674	85.693	43.873	68.548	74.393	48.861	106.577	77.92	63.121	52.139	50.787	92.962	145.77	130.77	230.792	124.041	84.225	117.48	153.164	104.845	126.588	92.96
CNAG_05617	3569	99.219	31.664	51.875	74.27	95.07	125.832	63.987	147.017	116.712	133.027	52.881	101.693	145.197	116.123	34.429	118.252	68.412	49.324	129.681	28.886	34.505	69.154	87.803	83.738	30.027	104.944	99.248	106.048	56.585	122.788	112.786	130.929	82.052	159.992	131.79	102.256
CNAG_05618	2025	111.885	31.664	40.719	82.788	126.16	108.644	36.356	111.313	78.579	125.996	25.685	98.731	141.662	131.106	43.97	103.329	99.271	61.972	91.47	35.34	27.27	41.687	76.105	70.955	23.725	76.022	70.448	58.554	31.79	85.2	142.807	131.204	59.625	149.412	104.912	127.259
CNAG_05619	1494	65.442	20.78	59.126	42.927	34.146	35.674	91.411	94.511	62.17	40.499	57.917	11.848	39.426	23.327	7.052	14.697	24.539	6.071	60.36	2.766	56.906	40.518	32.653	29.158	57.645	66.933	46.079	27.325	83.924	21.3	25.017	14.822	53.608	18.276	18.208	14.425
CNAG_05620	2600	45.915	45.517	55.779	27.255	30.192	49.295	66.065	87.16	39.289	84.091	72.019	92.807	52.749	83.091	77.57	115.991	83.656	116.355	42.269	39.949	25.322	20.064	23.011	39.786	31.51	54.951	68.676	93.036	10.173	42.6	51.702	67.798	78.223	90.737	87.138	92.96
CNAG_05621	1838	23.749	9.895	50.759	31.343	38.819	43.782	37.603	52.506	31.894	25.734	26.189	8.228	14.955	11.408	4.978	13.792	8.551	4.806	18.26	3.688	29.218	45.973	47.566	34.472	20.574	40.903	19.495	28.626	25.432	5.638	18.554	15.92	7.658	14.428	6.503	16.989
CNAG_05622	4117	62.803	138.53	102.634	92.327	83.029	69.889	98.89	110.263	91.29	81.419	72.019	92.807	53.021	89.05	48.533	109.208	66.553	42.242	90.117	51.012	103.098	101.685	69.163	76.556	116.031	79.741	79.31	81.325	68.03	82.068	44.823	51.054	132.378	91.378	111.415	103.538
CNAG_05623	1407	378.403	104.887	94.825	112.768	107.829	129.886	96.812	125.489	130.579	115.871	71.515	58.58	50.302	63.51	9.126	35.724	18.962	10.118	370.275	34.725	71.098	105.581	112.872	110.598	98.237	161.135	99.248	145.083	54.042	46.359	52.119	71.366	60.172	42.002	44.219	47.442
CNAG_05624	1322	42.749	9.895	2.231	32.025	36.303	27.566	17.036	39.905	40.907	34.452	1.511	14.481	19.577	16.857	14.104	28.715	12.641	24.283	40.24	0	2.226	8.571	26.868	21.401	7.229	29.335	30.129	40.337	0	26.938	19.597	15.371	15.316	21.161	10.838	13.143
CNAG_05626	1063	99.747	23.748	61.915	71.885	35.763	40.052	82.062	86.635	70.49	63.56	39.787	19.746	22.568	21.965	18.252	25.776	10.039	11.635	62.558	22.126	37.566	38.376	39.724	24.992	62.649	95.028	35.003	51.397	41.962	18.794	30.229	28.272	26.257	23.726	15.607	24.362
CNAG_05627	2359	73.886	50.465	68.609	140.023	149.883	111.887	147.503	135.466	103.077	81.7	173.752	67.466	85.922	62.488	22.4	37.759	21.193	17.959	91.301	3.688	85.846	120.971	100.016	89.34	99.72	159.895	86.842	71.566	114.442	91.465	71.508	49.133	65.642	22.764	32.948	27.888
CNAG_05628	2581	9.5	7.916	17.849	26.914	10.424	23.188	15.997	51.456	27.271	24.609	9.065	32.252	22.296	29.116	9.956	27.585	15.244	20.489	20.627	22.74	7.096	15	23.14	23.125	7.229	46.688	15.064	22.12	0	18.168	22.099	49.407	16.957	44.888	24.711	43.275
CNAG_05629	2436	76.525	38.591	50.201	99.481	94.89	73.132	51.315	95.036	82.276	69.045	25.181	52.986	57.1	56.87	9.956	35.724	15.988	22.512	83.016	20.282	23.514	99.737	75.976	60.9	36.515	60.735	38.104	67.012	23.524	78.935	50.66	68.621	38.291	53.224	41.618	58.02
CNAG_05630	1482	36.943	35.622	16.734	38.839	26.778	28.053	38.434	43.58	24.036	29.53	3.022	19.417	30.181	21.283	18.667	25.324	11.154	13.406	25.869	9.834	13.496	23.181	19.026	29.588	35.959	20.658	20.824	17.566	21.617	25.059	16.678	29.095	30.086	18.596	21.243	38.146
CNAG_05631	1510	382.098	170.194	121.599	162.168	269.753	250.204	208.167	301.91	364.004	303.458	118.857	182.652	232.206	176.908	46.459	179.752	65.066	67.283	284.892	85.123	144.143	152.723	266.496	274.914	182.573	237.983	328.316	358.48	85.832	134.691	176.58	220.137	143.318	179.551	241.905	229.515
CNAG_05632	1060	13.194	86.087	60.8	8.517	3.415	11.351	30.332	11.551	25.654	23.343	13.598	29.29	33.716	49.718	17.837	30.298	40.898	26.559	7.27	72.831	41.462	10.13	10.542	19.965	50.045	21.485	17.28	39.687	27.339	19.421	34.607	43.369	49.778	58.675	143.062	58.661
CNAG_05633	449	151.995	104.887	59.126	101.185	138.74	238.205	109.069	213.7	206.153	263.1	80.077	55.948	119.638	105.736	70.103	117.121	99.643	111.802	220.812	40.871	64.419	115.906	154.138	162.736	85.262	149.153	233.055	158.746	118.893	132.185	125.295	110.617	120.343	118.952	143.496	141.043
CNAG_05634	2910	164.133	102.908	146.142	173.07	145.03	212.098	202.973	240.478	208.695	259.585	131.447	179.032	141.39	162.776	117.392	153.75	88.489	118.631	207.117	149.963	151.795	143.957	220.087	247.193	236.881	276.821	139.567	201.035	105.541	236.806	213.063	240.723	163.011	225.4	262.28	200.986
CNAG_05635	848	43.804	15.832	9.483	37.476	17.432	28.863	23.891	26.253	37.671	42.327	7.051	19.746	15.227	16.175	7.467	9.722	17.103	11.888	29.081	6.146	10.435	22.207	18.641	18.529	25.023	26.029	32.787	14.313	14.623	20.674	16.053	4.392	6.017	24.688	5.636	21.477
CNAG_05636	2677	52.776	173.163	125.504	101.866	63.799	59.997	97.435	76.134	54.543	55.686	94.179	99.06	45.68	90.923	87.94	84.11	52.052	87.266	87.074	70.065	95.446	82.205	67.492	53.144	93.047	51.646	58.928	62.457	99.183	103.994	51.077	52.976	94.634	73.423	42.919	91.037
CNAG_05637	961	151.995	46.507	76.976	100.163	85.545	258.15	69.597	117.088	70.258	129.089	38.276	41.467	92.991	110.674	7.881	39.794	27.142	51.348	156.564	81.128	86.82	115.906	153.238	289.995	114.548	120.644	92.159	254.384	54.042	100.862	172.619	381.534	61.813	90.096	148.698	147.133
CNAG_05638	969	97.108	47.496	74.187	87.557	55.532	68.429	145.841	214.75	336.963	323.567	17.123	16.784	9.517	8.854	7.052	53.134	27.142	17.706	97.725	53.778	99.898	125.061	108.758	55.873	210.747	341.688	284.452	338.311	57.857	33.829	9.173	9.058	71.659	144.602	49.855	38.787
CNAG_05639	3676	72.303	324.557	268.857	51.785	47.625	57.403	195.286	63.007	117.406	133.449	191.883	310.345	240.907	172.822	166.755	289.185	103.733	121.161	87.919	255.368	141.499	40.908	47.051	49.266	114.548	69.412	130.263	176.312	122.708	220.518	185.336	168.534	246.157	302.671	208.957	287.535
CNAG_05640	2241	51.72	44.528	79.765	33.047	47.804	82.861	59.209	86.635	86.436	66.795	46.334	66.808	109.849	78.834	27.792	101.068	95.925	83.725	55.626	62.075	74.854	37.402	62.478	77.131	60.61	73.13	44.75	104.096	38.783	111.512	87.352	150.692	54.702	107.089	280.055	315.423
CNAG_05641	860	0	0	3.347	0	0.359	1.135	2.078	7.351	2.311	3.516	3.525	6.582	13.051	18.048	14.104	9.949	43.129	44.518	2.029	2.151	0.557	2.532	0	0.287	0	4.545	0	0	3.179	7.518	5.42	4.941	0	12.504	205.923	92.64
CNAG_05642	3640	215.326	139.52	248.218	227.581	191.577	160.371	327.624	256.755	174.953	164.948	71.515	136.249	109.849	126.679	143.525	151.715	47.219	81.448	169.752	80.513	128.699	233.175	152.467	124.817	220.57	226.002	116.085	209.493	77.567	151.606	110.493	103.755	202.943	115.425	100.577	146.172
CNAG_05643	931	14.25	50.465	26.774	15.331	1.977	3.567	38.434	9.451	15.716	10.828	49.356	40.48	4.079	5.449	32.355	16.279	6.321	16.441	16.4	2.766	23.931	8.571	0.9	1.293	25.579	24.79	6.203	9.108	3.179	18.168	11.883	3.568	30.086	22.444	7.37	21.477
CNAG_05644	1376	7.916	177.121	27.332	6.473	6.829	1.459	22.853	8.401	9.013	13.218	37.772	10.86	21.209	6.13	4.148	18.314	2.603	4.047	7.439	32.574	40.071	6.623	2.828	5.171	7.043	3.305	0	0	17.802	2.506	5.837	2.47	5.47	7.374	0	7.052
CNAG_05645	2012	19.527	61.349	40.719	19.419	9.165	18.972	52.353	38.329	55.005	46.405	17.627	36.86	29.366	35.586	23.23	51.325	34.578	29.595	29.588	29.501	31.723	10.909	20.44	20.827	35.032	36.772	37.661	46.192	35.604	3.759	15.01	21.135	18.599	34.948	47.254	50.006
CNAG_05646	4329	112.941	103.898	254.912	289.586	180.434	156.155	450.197	193.222	177.726	170.572	195.912	142.173	120.182	113.909	115.318	111.921	90.348	98.143	139.487	34.725	201.466	248.175	157.995	126.828	350.132	222.696	147.1	156.794	250.502	122.788	106.323	82.62	229.199	105.486	109.247	101.936
CNAG_05647	658	20.583	15.832	2.789	18.397	14.916	21.242	5.194	16.277	9.245	20.39	0	17.772	10.876	12.089	0.415	4.296	3.346	6.324	24.178	0	4.452	4.87	11.956	17.38	5.005	3.718	23.04	23.422	13.987	6.265	9.381	13.999	3.829	11.222	13.006	26.606
CNAG_05648	1371	34.304	25.727	45.181	28.959	34.146	31.296	34.279	22.578	31.431	43.733	21.656	42.454	43.505	33.032	9.126	33.237	5.577	14.671	48.863	4.917	26.296	33.7	41.909	32.461	13.531	25.616	11.963	34.482	41.962	24.432	30.438	47.486	7.658	38.475	32.948	29.811
CNAG_05649	1227	10.555	30.675	27.89	5.451	11.861	7.297	24.93	9.451	24.036	19.827	4.533	9.544	8.157	19.581	9.956	17.184	11.526	15.43	19.613	6.761	6.678	16.363	9.642	7.038	11.492	15.287	10.191	16.265	8.265	27.565	20.848	16.469	14.222	14.108	15.607	16.028
CNAG_05650	3958	497.677	511.573	449.024	443.578	343.257	431.169	426.929	382.769	452.982	548.841	299.66	441.328	359.185	353.647	190.399	312.926	212.3	224.615	528.867	172.704	276.599	352.198	342.472	414.956	329.929	390.028	363.318	519.828	263.217	405.953	391.728	338.44	236.858	354.933	464.735	438.195
CNAG_05651	790	1229.152	671.872	1073.196	979.482	936.138	1147.405	1047.066	1146.207	926.303	932.875	1232.383	1306.541	1443.266	1565.444	1231.165	1509.462	1436.648	1416.494	1018.002	578.649	1167.614	594.918	1194.923	994.66	736.594	734.195	534.787	629.129	692.376	889.589	921.676	1052.376	724.796	944.564	634.242	1092.763
CNAG_05652	1764	18.472	63.328	252.681	102.548	58.947	69.078	206.505	120.239	126.881	50.483	175.767	71.745	59.547	84.623	62.222	33.689	37.552	28.33	15.386	51.319	219.415	111.036	110.686	83.164	217.049	109.076	130.263	59.204	319.167	103.368	60.25	94.972	106.668	64.766	101.444	34.299
CNAG_05653	1956	32.193	1605.962	562.814	64.39	18.151	12.324	420.281	34.129	26.809	15.187	420.027	95.44	84.018	29.797	75.081	84.336	28.257	21.753	27.728	232.935	224.841	13.246	8.742	15.369	113.992	2.892	7.532	10.41	226.977	45.106	59.624	26.625	46.496	73.423	0	41.672
CNAG_05654	963	16.361	192.953	54.106	38.498	49.961	182.424	45.29	45.155	109.086	86.763	129.937	101.035	65.801	181.165	29.452	44.542	91.464	26.812	37.535	146.583	66.645	18.896	129.841	205.539	37.256	41.317	78.867	125.565	85.196	94.597	76.303	223.98	61.266	89.455	230.633	128.862
CNAG_05655	698	18.472	0	1.116	8.177	20.128	24.323	0	25.728	21.725	31.077	0	6.253	16.314	34.564	2.074	8.592	5.577	9.359	20.627	6.453	1.809	15.389	39.081	17.954	2.595	21.485	37.661	55.301	0	13.782	27.31	34.86	0	8.016	13.439	14.104
CNAG_05656	2595	17.944	14.843	7.251	7.836	19.23	18.323	8.31	24.153	18.72	33.046	0	13.493	18.218	15.154	8.296	35.498	34.95	9.106	7.27	4.302	5.983	10.909	19.283	21.976	8.156	19.006	37.218	26.024	0	4.385	19.388	31.566	3.282	14.749	21.243	31.735
CNAG_05657	1084	6.333	17.811	30.679	51.444	22.105	27.728	24.515	2.1	13.867	17.296	8.562	6.911	13.595	10.897	2.489	18.767	4.462	10.371	7.608	22.126	40.21	40.518	19.54	22.694	22.057	17.766	5.317	19.518	15.259	8.771	14.385	17.567	9.299	16.673	4.769	25.965
CNAG_05658	1470	0	54.423	5.02	4.77	0	0.973	4.986	0	3.467	2.109	6.547	21.392	11.42	5.108	8.711	5.653	0	1.518	0	2.766	1.948	0.39	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CNAG_05659	909	0	0	0	0	0	0	1.454	0	0	0	0	0	0	0	0	0	0	0	0	0	0.417	0	0	0	0	0	0	0	0	0	1.459	0	0	0	0	0
CNAG_05660	1914	249.63	34.633	213.635	211.909	148.805	243.07	176.588	170.645	104.001	128.527	194.905	189.234	164.502	131.617	85.866	109.66	83.656	48.818	198.663	251.988	310.965	243.305	238.213	265.578	260.051	142.542	148.429	131.421	362.401	271.888	245.169	131.753	206.772	83.042	84.103	79.497
CNAG_05661	1934	73.359	34.633	69.724	150.585	117.714	51.889	91.826	71.408	55.698	51.748	25.685	76.681	73.142	72.534	20.741	63.987	29.372	31.871	55.119	21.511	50.088	146.684	95.131	55.873	55.606	65.28	63.802	37.735	14.623	89.585	115.705	71.641	15.316	41.361	35.549	66.995
CNAG_05662	2155	0	1846.411	1287.947	260.287	115.557	36.485	688.487	152.268	67.023	22.64	1147.269	2980.361	1822.844	277.196	577.005	1589.955	141.657	98.143	2.367	615.526	459.977	10.13	2.571	4.596	170.154	4.545	6.203	5.855	556.953	1594.996	830.572	165.514	836.387	858.637	42.919	74.689
CNAG_05663	4221	359.404	441.318	295.073	292.312	397.711	429.872	281.295	231.552	289.816	354.926	264.406	378.798	462.509	406.259	205.747	395.228	243.159	372.841	340.856	133.676	132.177	201.033	371.654	353.194	219.273	178.074	180.773	355.227	150.047	449.18	340.86	394.435	234.123	332.489	436.556	523.462
CNAG_05664	1459	90.247	26.717	104.865	121.967	84.646	70.537	126.52	107.112	52.232	55.264	45.327	37.189	16.314	27.243	18.667	28.263	11.154	19.983	130.357	20.589	103.933	107.724	74.305	54.724	105.466	112.794	48.738	65.71	15.895	13.782	21.265	35.409	15.863	10.901	13.006	20.836
CNAG_05665	2524	34.832	108.845	122.715	6.814	8.087	10.216	72.09	31.504	51.076	36.843	120.368	38.505	31.541	20.943	58.903	69.187	29.372	25.042	28.066	82.05	71.237	18.506	5.142	11.634	60.796	52.059	69.119	61.156	66.758	41.347	24.183	26.351	129.096	124.724	70.664	97.448
CNAG_05666	1431	0	3.958	0	2.726	1.078	0.324	0	0	4.16	0	0	2.962	1.088	1.873	0	5.426	0	0	3.043	0	0	1.753	0	0.862	0	1.653	0	16.265	0	0	2.919	0	5.47	2.886	0	0.641
CNAG_05667	2475	75.47	3.958	6.694	12.606	15.995	33.89	6.44	3.675	13.867	16.874	33.743	15.468	28.278	21.454	2.074	13.566	5.949	15.43	39.395	8.604	9.879	12.857	18.512	34.759	4.263	3.718	11.077	14.313	19.71	25.059	24.6	12.077	12.034	6.413	10.405	20.195
CNAG_05668	1062	18.999	26.717	7.809	6.132	4.493	21.08	12.465	1.05	19.876	50.623	0	3.62	1.088	3.916	0	2.713	0	3.288	12.85	3.995	6.261	11.493	19.155	25.71	14.828	19.419	25.698	54	0	0	2.293	17.842	0.547	0	9.537	7.693
CNAG_05670	657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CNAG_05671	1626	16.888	27.706	43.508	24.87	15.995	21.404	39.057	24.678	35.129	38.671	20.145	25.999	28.006	40.183	25.718	26.68	8.923	18.212	25.699	19.667	33.67	10.519	14.398	25.71	25.393	44.622	32.344	14.964	46.413	21.3	35.024	15.371	20.787	37.513	51.156	47.762
